,id,lang,bot,created_at,statuses_count
2187,21671968,en,False,2014-02-25 17:33:37,1148
2188,1175717354,en,False,2018-02-15 15:43:50,2041
2189,531160150,en,True,2017-03-22 11:55:43,11524
2190,2361656198,en,True,2019-02-27 21:11:05,40
2191,2351849318,en,False,2019-02-21 15:23:09,2041
2192,302428298,en,False,2016-05-22 05:19:43,2725
2193,1208089177,en,True,2018-02-24 11:52:03,3
2194,634641130,en,False,2017-07-15 15:06:18,50703
2195,617689102,en,False,2017-06-27 02:21:35,26
2196,554002998,en,False,2017-04-16 23:46:06,1355
2197,2357542254,en,False,2019-02-25 06:18:21,67
2198,1176324859,en,True,2018-02-15 17:43:44,29
2199,2353793371,en,False,2019-02-22 21:02:52,64
2200,2380854356,en,False,2019-03-11 18:30:40,42
2201,466206406,it,True,2017-01-18 05:03:21,124
2202,2251878995,es,False,2019-01-01 11:37:30,5939
2203,615105571,it,True,2017-06-24 11:59:11,454
2204,2366298505,en,True,2019-03-03 00:46:34,58
2205,620175784,en,False,2017-06-29 17:10:47,23
2206,466435182,it,True,2017-01-18 12:00:20,366
2207,2381825702,en,True,2019-03-12 09:02:44,43
2208,2352491040,en,True,2019-02-22 01:20:04,78
2209,2349093152,en,False,2019-02-19 21:28:12,71
2210,2372796062,en,True,2019-03-06 23:14:10,51
2211,1124739583,en,True,2018-01-29 11:11:20,27
2212,2351114444,en,False,2019-02-21 04:24:46,74
2213,1175790841,en,False,2018-02-15 15:56:45,20
2214,589910604,en,False,2017-05-27 08:56:49,2042
2215,2356733293,en,False,2019-02-24 18:17:38,66
2216,616394423,en,True,2017-06-25 19:30:47,44
2217,1175788465,en,False,2018-02-15 15:56:25,19
2218,2353973544,en,False,2019-02-23 00:41:44,75
2219,538990279,it,True,2017-03-30 12:17:50,35
2220,2359750886,en,False,2019-02-26 16:36:05,64
2221,616297320,en,True,2017-06-25 15:44:30,62
2222,16944013,en,False,2013-10-26 05:16:54,4558
2223,619225021,en,False,2017-06-28 16:28:24,28
2224,181896104,en,False,2015-08-25 09:24:07,9573
2225,531130655,en,True,2017-03-22 11:17:10,12006
2226,2369094828,en,True,2019-03-04 16:24:06,59
2227,2357503332,en,True,2019-02-25 05:41:19,66
2228,466429038,it,True,2017-01-18 11:50:26,101
2229,466332009,it,True,2017-01-18 08:58:46,24
2230,115785153,en,False,2015-02-21 23:22:19,20502
2231,2381482603,en,True,2019-03-12 03:57:12,45
2232,1176047184,en,True,2018-02-15 16:51:42,18
2233,531219372,en,True,2017-03-22 11:20:27,12898
2234,490044117,en,False,2017-02-13 05:05:50,18477
2235,2351661655,en,True,2019-02-21 13:00:52,77
2236,2366153280,en,True,2019-03-02 22:16:26,59
2237,2384514518,en,False,2019-03-14 02:13:50,33
2238,26061230,en,False,2014-03-25 18:42:28,13101
2239,30240322,en,False,2014-04-12 15:39:16,2906
2240,124419079,en,False,2015-03-21 10:10:09,2
2241,1127457121,en,True,2018-01-30 08:48:28,17
2242,2352472238,en,True,2019-02-22 00:59:01,66
2243,1535051239,en,False,2018-06-22 21:15:30,3146
2244,2381263592,en,False,2019-03-12 00:49:28,2041
2245,1461336158,en,False,2018-05-29 05:32:11,19585
2246,1463789472,en,False,2018-05-30 04:29:32,17049
2247,1273204765,en,True,2018-03-18 20:08:42,1034
2248,619466144,en,True,2017-06-28 22:18:47,27
2249,1705187497,en,False,2018-08-29 17:07:29,2156
2250,195051876,en,True,2015-09-27 17:32:24,11176
2251,466225850,it,True,2017-01-18 05:38:56,112
2252,334260507,en,True,2016-07-13 20:32:53,12915
2253,1208624760,en,True,2018-02-24 14:08:39,1
2254,583341504,en,False,2017-05-19 23:26:01,15364
2255,712317120,en,True,2017-07-25 12:06:35,25
2256,1174735315,en,True,2018-02-15 10:12:57,16
2257,86235989,en,False,2014-11-01 04:01:25,9
2258,64050052,en,False,2014-08-10 21:54:13,10772
2259,414636996,en,False,2016-11-18 09:19:14,4697
2260,2356425746,es,False,2019-02-24 14:23:51,10423
2261,466126074,it,True,2017-01-18 02:51:22,118
2262,2379108673,en,False,2019-03-10 18:07:24,35
2263,341925732,en,True,2016-07-26 05:23:39,12324
2264,60811341,en,False,2014-07-30 04:32:47,1047
2265,2383720963,en,True,2019-03-13 13:24:53,44
2266,512918460,en,False,2017-03-05 07:56:25,1378
2267,2358226050,en,True,2019-02-25 16:46:26,48
2268,949874611,en,False,2017-11-17 14:42:48,6122
2269,2370526800,en,True,2019-03-05 14:51:51,67
2270,273003648,en,False,2016-03-28 16:37:21,292
2271,2368499593,en,True,2019-03-04 07:30:44,62
2272,232678324,en,False,2016-01-02 22:34:29,9665
2273,2360967498,en,True,2019-02-27 11:57:34,39
2274,426334161,en,False,2016-12-03 03:36:12,20230
2275,616300149,en,True,2017-06-25 15:47:21,64
2276,2362960669,en,False,2019-02-28 17:04:54,59
2277,1174418749,en,True,2018-02-15 08:33:47,24
2278,223945761,it,True,2015-12-09 19:08:04,93793
2279,2272611686,it,True,2019-01-04 06:51:29,532
2280,1176344048,en,True,2018-02-15 17:48:22,25
2281,616871628,en,False,2017-06-26 05:14:27,41
2282,617510269,en,True,2017-06-26 21:51:50,20
2283,3084357732,en,False,2020-03-16 09:36:50,4233
2284,2370569953,en,True,2019-03-05 15:17:23,65
2285,122075266,fr,True,2015-03-13 14:19:52,1
2286,2266115628,en,True,2018-12-30 16:17:55,65
2287,2351073744,en,False,2019-02-21 03:47:36,2041
2288,20307019,en,False,2014-02-09 12:38:24,3098
2289,2665397285,en,False,2019-07-04 21:45:09,8991
2290,18581153,en,False,2014-01-05 16:02:23,487
2291,2366609593,en,True,2019-03-03 05:55:06,49
2292,619976364,en,True,2017-06-29 11:07:32,28
2293,2383978831,en,True,2019-03-13 16:46:45,35
2294,542231259,en,False,2017-04-03 01:52:28,8890
2295,319071294,pt,True,2016-06-18 14:27:27,76
2296,191839658,en,False,2015-09-19 14:02:10,202968
2297,15224719,en,False,2013-06-26 22:18:56,44646
2298,2370916748,en,True,2019-03-05 20:37:58,60
2299,2357047370,en,True,2019-02-24 22:46:15,47
2300,466236779,it,True,2017-01-18 05:59:41,257
2301,241041165,en,True,2016-01-23 09:27:12,5
2302,1024955420,it,True,2017-12-22 20:21:31,366
2303,467123168,it,True,2017-01-19 04:19:55,32
2304,520998731,en,True,2017-03-13 04:19:13,11597
2305,349013016,tr,False,2016-08-06 11:39:44,484
2306,216112755,en,False,2015-11-17 20:47:27,21484
2307,1125395220,en,True,2018-01-29 15:46:34,22
2308,294996484,en,False,2016-05-09 05:17:53,3233
2309,44690137,en,False,2014-06-06 19:02:57,2759
2310,521681059,en,True,2017-03-13 21:08:03,11555
2311,308554579,en,False,2016-06-01 16:16:09,11604
2312,1128394315,en,True,2018-01-30 15:27:39,16
2313,2670730536,en,False,2019-07-24 21:45:35,4403
2314,2937792273,en,False,2019-12-25 02:26:38,1043
2315,466159914,it,True,2017-01-18 03:44:20,49
2316,616933132,en,True,2017-06-26 08:48:14,23
2317,1176157068,en,False,2018-02-15 17:13:46,2041
2318,108992875,it,True,2015-01-29 16:51:00,9551
2319,2363042299,en,True,2019-02-28 18:20:11,52
2320,2360818554,en,True,2019-02-27 09:41:31,47
2321,349796717,en,False,2016-08-07 18:21:19,6652
2322,2352335377,en,True,2019-02-21 22:27:34,82
2323,1151673038,fr,True,2018-02-07 18:39:07,5
2324,1127371730,en,True,2018-01-30 08:06:14,17
2325,552954961,en,False,2017-04-15 19:35:50,85215
2326,2372549342,en,True,2019-03-06 21:58:54,67
2327,2351578362,en,True,2019-02-21 12:00:49,76
2328,2358083312,en,False,2019-02-25 14:44:07,54
2329,2316340358,en,False,2019-01-31 01:53:18,3997
2330,2351222551,en,False,2019-02-21 06:07:54,76
2331,140717029,en,False,2015-05-08 06:35:19,9213
2332,1446613350,en,True,2018-05-23 15:30:34,402
2333,2359487971,en,True,2019-02-26 13:12:13,44
2334,300344289,ko,True,2016-05-18 16:17:34,19
2335,2353101289,en,True,2019-02-22 11:23:16,66
2336,2352388932,en,True,2019-02-21 23:34:12,62
2337,467135856,it,True,2017-01-19 04:42:22,100
2338,79057935,en,False,2014-10-04 01:21:26,21061
2339,16753788,en,False,2013-10-17 03:31:07,30
2340,2366297850,en,False,2019-03-03 00:55:18,62
2341,616231447,en,True,2017-06-25 15:56:37,64
2342,1175729749,en,False,2018-02-15 15:44:59,2041
2343,2355175124,en,True,2019-02-23 18:24:12,80
2344,564015559,fr,True,2017-04-28 20:25:03,3
2345,2377614426,en,True,2019-03-09 20:30:33,45
2346,467176923,it,True,2017-01-19 05:59:26,40
2347,2377206811,en,True,2019-03-09 14:33:55,35
2348,16496132,en,False,2013-09-30 06:52:56,91498
2349,2362274305,en,True,2019-02-28 06:50:38,37
2350,2359790718,en,False,2019-02-26 17:11:47,38
2351,2350525226,en,True,2019-02-20 18:45:18,67
2352,2362047710,en,True,2019-02-28 03:23:40,45
2353,2212877216,en,False,2018-11-26 18:14:46,136
2354,2210140580,en,False,2018-11-25 06:38:52,1049
2355,1770131138,en,False,2018-09-09 19:41:40,27942
2356,325407627,en,False,2016-06-29 07:26:48,55738
2357,2384700522,en,True,2019-03-14 05:06:26,44
2358,135640383,en,False,2015-04-23 21:58:55,4193
2359,35377886,en,False,2014-04-28 02:27:32,14281
2360,251518992,en,False,2016-02-15 09:04:45,9207
2361,614211803,it,True,2017-06-23 10:50:24,400
2362,2807953832,en,False,2019-09-15 18:38:01,3566
2363,620776121,en,False,2017-06-30 08:14:04,2041
2364,854710872,en,False,2017-10-02 13:30:36,16375
2365,621705147,en,True,2017-07-01 06:16:32,36
2366,1381512248,en,True,2018-04-28 09:40:43,1
2367,618211955,en,False,2017-06-27 16:05:26,31
2368,709885621,fr,False,2017-07-24 01:38:27,1898
2369,25121744,en,False,2014-03-20 18:20:42,11256
2370,1676579581,en,False,2018-08-18 20:13:51,348
2371,125300190,en,False,2015-03-24 10:58:02,27844
2372,616220543,en,True,2017-06-25 15:49:05,70
2373,934595191,en,True,2017-11-10 14:07:34,10977
2374,297008041,en,True,2016-05-12 19:32:00,12388
2375,1966433113,en,False,2018-10-19 08:46:05,8863
2376,331809299,en,True,2016-07-09 19:06:21,12596
2377,394416247,en,False,2016-10-21 01:32:46,726
2378,2356745930,en,True,2019-02-24 18:34:42,60
2379,17557537,en,False,2013-11-24 14:14:19,17511
2380,2368935961,en,False,2019-03-04 14:06:01,811
2381,2368604569,en,True,2019-03-04 09:13:03,56
2382,17050665,en,False,2013-10-31 20:17:31,7983
2383,466289348,it,True,2017-01-18 07:40:16,112
2384,617351701,en,True,2017-06-26 18:20:18,29
2385,42207885,en,False,2014-05-26 12:58:26,21519
2386,2352119653,en,True,2019-02-21 18:52:12,88
2387,17749741,en,False,2013-12-02 05:39:38,36161
2388,616234909,en,True,2017-06-25 16:00:31,49
2389,2377101750,en,True,2019-03-09 13:23:02,44
2390,468064243,it,True,2017-01-20 04:12:27,101
2391,1116301764,en,False,2018-01-26 09:02:38,16286
2392,465365494,it,True,2017-01-17 08:15:38,287
2393,33764583,en,False,2014-04-23 01:55:15,2449
2394,2259016411,en,False,2018-12-25 14:40:01,2249
2395,3021545411,en,False,2020-02-08 14:40:12,5
2396,616229767,en,True,2017-06-25 15:54:28,56
2397,327060670,it,True,2016-07-01 22:59:43,25930
2398,2378671002,en,False,2019-03-10 12:47:02,2041
2399,221059805,en,True,2015-12-01 16:41:06,14097
2400,14265485,en,False,2013-04-02 12:21:53,1588
2401,1176384235,en,True,2018-02-15 17:54:56,12
2402,155102693,es,True,2015-06-15 03:47:56,35
2403,616920480,en,True,2017-06-26 06:18:37,36
2404,617620704,en,True,2017-06-26 22:41:11,29
2405,2585969946,en,False,2019-06-26 16:07:50,2296
2406,2351115000,en,True,2019-02-21 04:27:13,61
2407,109905756,de,True,2015-02-01 17:16:06,58821
2408,336713356,ru,True,2016-07-17 19:39:51,1
2409,382920162,en,False,2016-10-01 23:00:11,9685
2410,538865597,it,True,2017-03-30 08:51:59,50
2411,1129914116,en,True,2018-01-31 03:15:03,23
2412,585906857,it,True,2017-05-22 19:02:24,2669
2413,2354094438,en,True,2019-02-23 02:31:25,71
2414,466152938,it,True,2017-01-18 03:33:54,302
2415,564405301,it,True,2017-04-29 08:28:18,3097
2416,2352399168,en,False,2019-02-21 23:45:56,2041
2417,1176120306,en,False,2018-02-15 17:05:58,2041
2418,128058566,en,False,2015-04-02 00:16:57,3108
2419,2380045964,en,False,2019-03-11 07:31:49,45
2420,2360105778,en,True,2019-02-26 22:30:21,47
2421,372445623,pt,True,2016-09-13 19:53:43,32
2422,2368522796,en,False,2019-03-04 08:01:02,2041
2423,1175803050,en,True,2018-02-15 16:02:54,17
2424,2361319741,en,False,2019-02-27 16:10:53,2041
2425,1174710902,en,True,2018-02-15 10:07:54,21
2426,617469944,en,True,2017-06-26 21:02:47,24
2427,616892262,en,True,2017-06-26 05:35:22,38
2428,534863518,en,False,2017-03-26 00:58:14,70365
2429,2350340557,en,False,2019-02-20 16:09:47,2041
2430,1381744988,en,True,2018-04-28 11:55:55,1
2431,466308751,it,True,2017-01-18 08:16:36,75
2432,466295605,it,True,2017-01-18 07:51:51,66
2433,708035550,en,False,2017-07-23 00:11:00,32744
2434,1174367258,en,True,2018-02-15 08:20:40,19
2435,2374541808,en,True,2019-03-08 00:32:23,44
2436,616206664,en,True,2017-06-25 15:27:25,57
2437,715004359,en,True,2017-07-26 22:06:00,19
2438,67946273,en,True,2014-08-24 18:11:16,6
2439,466188621,it,True,2017-01-18 04:31:36,31
2440,186476710,en,False,2015-09-05 15:28:30,18
2441,254797049,en,True,2016-02-22 01:23:20,1
2442,580922214,en,True,2017-05-17 12:23:40,2084
2443,616229738,en,False,2017-06-25 16:00:08,2041
2444,466307762,it,True,2017-01-18 08:14:40,289
2445,2365227006,en,True,2019-03-02 07:23:08,62
2446,475035176,en,True,2017-01-27 16:25:41,112
2447,615064603,it,True,2017-06-24 10:56:22,339
2448,1175002777,en,True,2018-02-15 11:26:28,23
2449,290499654,en,True,2016-05-01 11:24:34,1576
2450,2267842723,en,False,2018-12-31 19:56:21,9352
2451,564336147,en,False,2017-04-29 03:20:10,30062
2452,1128458438,en,True,2018-01-30 15:53:46,22
2453,26135125,en,False,2014-03-26 00:40:28,42346
2454,2387157067,en,True,2019-03-15 14:52:57,44
2455,379406653,en,False,2016-09-25 22:25:58,58095
2456,617284243,en,False,2017-06-26 16:52:07,34
2457,1176374623,en,True,2018-02-15 17:53:04,19
2458,14982885,en,False,2013-06-04 18:00:23,3451
2459,1129910358,en,True,2018-01-31 03:21:05,23
2460,2351744293,en,True,2019-02-21 14:02:39,58
2461,868978921,en,True,2017-10-11 01:02:38,10607
2462,619683215,en,False,2017-06-29 04:50:59,2041
2463,2353654897,en,True,2019-02-22 18:51:45,81
2464,1174901988,en,False,2018-02-15 11:05:37,17
2465,2367835429,en,False,2019-03-04 00:04:44,2041
2466,2348486216,en,False,2019-02-19 13:32:56,69
2467,2357345634,en,False,2019-02-25 03:20:20,55
2468,17656600,en,False,2013-11-28 18:59:35,307
2469,13971722,en,False,2013-02-26 23:19:10,23274
2470,2375173446,en,True,2019-03-08 10:46:06,40
2471,334748859,en,True,2016-07-14 16:17:19,11446
2472,19759124,en,False,2014-02-01 08:14:51,143045
2473,468021891,it,True,2017-01-20 03:00:44,73
2474,2352159943,en,True,2019-02-21 19:30:29,79
2475,616229272,en,False,2017-06-25 15:54:02,58
2476,951793016,es,False,2017-11-18 14:30:48,2041
2477,467177745,it,True,2017-01-19 06:01:00,106
2478,251993823,tr,True,2016-02-16 07:54:32,3
2479,1692540942,en,False,2018-08-25 01:43:41,3575
2480,2352966612,en,False,2019-02-22 09:10:34,78
2481,2348197128,en,True,2019-02-19 09:19:03,81
2482,714583566,en,True,2017-07-26 16:48:44,23
2483,563781857,en,False,2017-04-28 14:49:29,571
2484,1127891892,en,True,2018-01-30 12:21:58,20
2485,14307043,en,False,2013-04-06 23:14:44,25701
2486,2365504790,en,False,2019-03-02 12:02:24,61
2487,1587069900,en,False,2018-07-13 23:51:26,139
2488,2370690342,en,True,2019-03-05 17:04:31,60
2489,1657000316,en,False,2018-08-11 05:43:10,7207
2490,617696176,en,True,2017-06-27 02:32:33,23
2491,2377867501,en,False,2019-03-10 00:37:29,43
2492,2358926960,en,True,2019-02-26 04:14:17,58
2493,2372426700,en,True,2019-03-06 21:20:07,55
2494,1124295318,en,False,2018-01-29 07:43:52,2041
2495,1273199540,en,True,2018-03-18 20:09:11,1143
2496,2357709019,en,True,2019-02-25 08:47:21,59
2497,119670279,en,False,2015-03-06 08:55:29,25281
2498,616224125,en,True,2017-06-25 15:53:26,69
2499,369285103,en,False,2016-09-08 02:53:36,10957
2500,616448932,en,True,2017-06-25 20:30:06,45
2501,2420671208,en,False,2019-04-02 15:06:17,32284
2502,349612774,en,False,2016-08-07 11:38:01,633
2503,2645505073,en,False,2019-07-16 13:40:50,24570
2504,2356088414,en,True,2019-02-24 09:32:30,49
2505,2370949351,en,True,2019-03-05 21:05:10,54
2506,47722321,en,False,2014-06-18 19:41:26,9
2507,21238673,en,False,2014-02-20 20:45:17,3299
2508,192499649,en,False,2015-09-21 09:50:53,1232
2509,1175970198,en,False,2018-02-15 16:37:02,22
2510,1442637312,en,False,2018-05-22 02:22:28,193
2511,2355165697,en,True,2019-02-23 18:09:19,71
2512,91941346,en,False,2014-11-25 05:07:40,22530
2513,1167773802,en,False,2018-02-13 04:08:54,19289
2514,2368943558,en,True,2019-03-04 14:17:37,63
2515,52660118,en,False,2014-07-03 07:11:26,32984
2516,770877740,en,False,2017-08-23 05:20:35,24494
2517,2405965787,en,False,2019-03-14 22:09:42,14577
2518,2351925176,en,True,2019-02-21 16:19:54,74
2519,616250278,en,True,2017-06-25 16:18:42,44
2520,2370720974,en,False,2019-03-05 17:29:48,2041
2521,2292414091,en,False,2019-01-17 09:00:00,4083
2522,2376920149,en,False,2019-03-09 10:28:21,2041
2523,2356622689,en,True,2019-02-24 16:47:58,56
2524,2356165238,en,False,2019-02-24 10:43:06,69
2525,233783035,en,False,2016-01-06 02:59:55,62899
2526,306505454,en,True,2016-05-29 00:34:18,13095
2527,531152071,en,True,2017-03-22 11:45:26,12620
2528,1174641072,en,False,2018-02-15 09:52:19,16
2529,616210814,en,True,2017-06-25 15:38:35,62
2530,1176074503,en,True,2018-02-15 16:53:16,17
2531,2357286122,en,True,2019-02-25 02:25:08,57
2532,990902802,en,False,2017-12-07 13:09:46,15449
2533,2386269716,en,True,2019-03-15 03:47:02,43
2534,1373071759,en,True,2018-04-24 20:36:54,3
2535,1209147012,en,True,2018-02-24 16:28:12,4
2536,1539759007,en,False,2018-06-24 23:49:02,9770
2537,2377536318,en,True,2019-03-09 19:09:25,44
2538,2579534268,en,False,2019-06-23 01:00:09,4605
2539,332238901,en,False,2016-07-10 13:15:46,8441
2540,1130216966,en,True,2018-01-31 06:17:19,24
2541,2363231682,en,False,2019-02-28 21:53:32,55
2542,468061975,it,True,2017-01-20 04:08:29,218
2543,1637563074,en,False,2018-08-03 09:42:48,64059
2544,620250979,en,True,2017-06-29 18:52:20,37
2545,2358918745,en,False,2019-02-26 03:59:43,42
2546,2370347324,en,True,2019-03-05 12:32:02,50
2547,27570114,en,False,2014-04-01 02:58:51,1335
2548,107013897,id,True,2015-01-23 09:54:58,19
2549,37060280,en,False,2014-05-03 22:23:20,3160
2550,2347977979,en,False,2019-02-19 05:39:37,4265
2551,616648771,en,False,2017-06-26 01:37:06,39
2552,122205252,en,False,2015-03-13 23:41:49,2719
2553,2385792734,en,True,2019-03-14 20:44:55,49
2554,95114532,en,False,2014-12-09 02:01:31,56379
2555,14391096,en,False,2013-04-16 22:28:27,43009
2556,466372053,it,True,2017-01-18 10:13:30,46
2557,1954448478,en,False,2018-10-13 15:54:54,81
2558,20773759,en,False,2014-02-15 14:32:47,18257
2559,2384595440,en,True,2019-03-14 03:24:40,44
2560,2362996016,en,True,2019-02-28 17:43:26,63
2561,1124512352,en,True,2018-01-29 09:30:40,20
2562,617368489,en,True,2017-06-26 18:42:39,31
2563,465373507,it,True,2017-01-17 08:31:52,43
2564,1580244270,en,True,2018-07-11 12:37:42,12400
2565,614095701,it,True,2017-06-23 04:24:30,399
2566,620840216,en,True,2017-06-30 09:52:57,29
2567,2358858643,en,False,2019-02-26 03:01:06,70
2568,1213430952,en,True,2018-02-25 19:38:18,4
2569,512759838,en,True,2017-03-05 04:02:14,12047
2570,2532019062,en,False,2019-05-31 07:11:42,173
2571,450341350,en,False,2016-12-31 04:15:45,32808
2572,2372959429,en,True,2019-03-07 01:13:55,61
2573,2359964676,en,False,2019-02-26 19:59:02,49
2574,22652455,en,False,2014-03-05 17:59:54,35448
2575,131043638,en,False,2015-04-11 03:07:55,3114
2576,2384781834,en,False,2019-03-14 06:25:14,44
2577,2918581380,en,False,2019-12-06 13:00:02,558
2578,2368234117,en,False,2019-03-04 03:47:23,60
2579,2370305875,en,True,2019-03-05 11:52:17,61
2580,2384677322,en,True,2019-03-14 04:41:39,44
2581,383744021,en,False,2016-10-03 12:46:44,1242
2582,277203011,es,False,2016-04-05 22:21:08,10
2583,2353337442,en,True,2019-02-22 14:37:48,83
2584,630467723,en,False,2017-07-10 19:41:30,66292
2585,119597866,en,False,2015-03-06 03:15:31,114232
2586,2384119801,en,False,2019-03-13 19:29:04,37
2587,2362140536,en,True,2019-02-28 04:45:46,50
2588,275325886,en,False,2016-04-02 02:10:05,17566
2589,617177639,en,True,2017-06-26 14:42:40,52
2590,616500089,en,True,2017-06-25 21:42:15,47
2591,617633344,en,False,2017-06-27 00:58:41,35
2592,114370111,en,False,2015-02-17 05:16:22,3626
2593,2384991212,en,True,2019-03-14 09:44:02,46
2594,79168933,en,False,2014-10-04 12:31:58,18542
2595,123358291,es,True,2015-03-17 21:05:48,66
2596,1386519432,en,False,2018-04-30 09:20:00,2
2597,2357405132,en,True,2019-02-25 04:11:22,56
2598,2357051431,en,True,2019-02-24 22:43:32,61
2599,192101699,en,False,2015-09-20 05:22:17,14070
2600,33696967,en,False,2014-04-22 22:42:13,22048
2601,2384886806,en,True,2019-03-14 08:05:46,43
2602,876297067,en,False,2017-10-14 19:44:56,25636
2603,2383856088,en,True,2019-03-13 15:09:35,47
2604,401287742,en,False,2016-10-31 10:03:14,1
2605,2350928496,en,False,2019-02-21 01:29:52,2041
2606,2357490037,en,False,2019-02-25 05:21:22,62
2607,306963108,es,False,2016-05-29 19:20:10,2317
2608,933709428,en,False,2017-11-10 05:24:52,8200
2609,616328439,en,True,2017-06-25 16:20:30,41
2610,1175719664,en,True,2018-02-15 15:44:05,12
2611,539138964,it,True,2017-03-30 13:42:17,142
2612,2352569228,en,False,2019-02-22 02:32:15,73
2613,2358797126,en,True,2019-02-26 02:09:41,35
2614,224276630,en,False,2015-12-10 16:05:38,71086
2615,2370466500,en,True,2019-03-05 14:07:28,55
2616,617788541,en,False,2017-06-27 05:04:11,23
2617,503262878,en,False,2017-02-26 16:57:37,15767
2618,710092674,en,True,2017-07-24 04:35:14,30
2619,617739493,en,True,2017-06-27 03:39:49,23
2620,2352707592,en,False,2019-02-22 04:35:46,53
2621,2730458366,en,False,2019-08-15 22:52:11,1076
2622,466473766,it,True,2017-01-18 13:00:36,63
2623,2377590066,en,True,2019-03-09 20:03:43,45
2624,529296936,en,False,2017-03-21 11:07:09,14086
2625,3067452169,en,False,2020-03-09 02:48:30,179
2626,539977804,da,False,2017-03-31 13:29:54,48011
2627,2354918989,en,False,2019-02-23 14:52:50,76
2628,1175034534,en,True,2018-02-15 11:40:51,20
2629,1174420404,en,True,2018-02-15 08:39:32,18
2630,2355019950,en,True,2019-02-23 16:13:53,79
2631,531212295,en,False,2017-03-22 11:11:20,1217
2632,46331521,en,False,2014-06-13 06:33:10,106773
2633,2360310619,en,True,2019-02-27 01:41:20,45
2634,1174763443,en,True,2018-02-15 10:20:53,25
2635,2362501692,en,False,2019-02-28 10:53:13,2041
2636,2360168748,en,True,2019-02-26 23:35:14,51
2637,1563989414,en,False,2018-07-04 19:55:10,22746
2638,56914669,en,False,2014-07-17 03:41:39,718
2639,1174359487,en,True,2018-02-15 08:17:02,18
2640,466253654,it,True,2017-01-18 06:32:30,283
2641,378396759,en,False,2016-09-24 04:02:38,38224
2642,2351900713,en,True,2019-02-21 15:55:12,62
2643,616684038,en,True,2017-06-26 00:25:08,35
2644,539178618,it,True,2017-03-30 14:32:17,127
2645,2375134537,en,True,2019-03-08 10:00:44,41
2646,1127218854,en,True,2018-01-30 06:50:37,26
2647,1129089662,en,False,2018-01-30 20:07:35,20
2648,2370503106,en,True,2019-03-05 14:34:53,56
2649,617584099,en,True,2017-06-26 23:43:30,41
2650,620320700,en,True,2017-06-29 20:33:33,24
2651,1963501656,en,False,2018-10-17 22:48:24,2721
2652,2353456339,en,True,2019-02-22 16:01:43,81
2653,481913106,en,False,2017-02-04 09:45:01,21611
2654,2352114350,en,True,2019-02-21 18:53:58,77
2655,2361636991,en,True,2019-02-27 20:45:49,64
2656,2364683694,en,True,2019-03-01 21:52:09,59
2657,1176263858,en,True,2018-02-15 17:32:16,15
2658,849335840,en,False,2017-09-29 14:16:44,1478
2659,2357427223,en,False,2019-02-25 04:24:28,67
2660,2379473820,en,True,2019-03-10 23:55:52,49
2661,379259119,en,True,2016-09-25 16:56:51,3
2662,168686865,es,True,2015-07-22 14:50:31,5
2663,212779829,en,True,2015-11-09 01:28:14,11841
2664,48726258,en,False,2014-06-21 14:55:56,1922
2665,77350242,en,True,2014-09-28 00:24:14,20
2666,14443013,en,False,2013-04-21 13:04:10,72495
2667,620696383,en,True,2017-06-30 05:57:18,20
2668,44686891,en,False,2014-06-06 18:49:14,32407
2669,2360879635,en,True,2019-02-27 10:33:09,49
2670,2350945952,en,False,2019-02-21 01:45:17,71
2671,2354240790,en,True,2019-02-23 04:45:44,64
2672,617831397,en,True,2017-06-27 04:02:50,22
2673,466194674,it,True,2017-01-18 04:42:17,117
2674,125853306,en,False,2015-03-26 02:30:25,16068
2675,531146284,en,True,2017-03-22 11:38:04,12011
2676,2384586715,en,True,2019-03-14 03:11:02,35
2677,621021228,en,False,2017-06-30 12:29:25,1471
2678,2379517262,en,True,2019-03-11 00:30:49,48
2679,1174703832,en,True,2018-02-15 10:09:46,19
2680,2445845880,en,False,2019-04-17 18:58:57,28927
2681,486647349,en,True,2017-02-09 14:23:44,55
2682,262867461,es,True,2016-03-09 22:47:50,83
2683,1174638181,en,False,2018-02-15 09:46:27,18
2684,467097582,it,True,2017-01-19 03:36:30,283
2685,1129871070,en,True,2018-01-31 02:59:15,22
2686,1174437590,en,False,2018-02-15 08:40:16,18
2687,203036898,en,False,2015-10-17 11:41:33,2435
2688,26683817,zh,False,2014-03-28 03:57:06,7629
2689,1319382349,en,False,2018-04-03 00:38:54,53939
2690,220448882,fr,True,2015-11-29 20:39:10,19
2691,2364418098,en,True,2019-03-01 16:48:38,68
2692,44526814,en,False,2014-06-06 02:44:14,1992
2693,2362269956,en,True,2019-02-28 06:53:40,57
2694,616306719,en,True,2017-06-25 15:54:54,53
2695,2352162384,en,False,2019-02-21 19:41:05,77
2696,1320506970,it,True,2018-04-03 15:03:25,35054
2697,2384751932,en,False,2019-03-14 05:52:53,46
2698,2220472117,en,False,2018-11-30 22:58:22,294
2699,2368330536,en,False,2019-03-04 05:05:56,2041
2700,2272865846,it,True,2019-01-04 11:14:27,435
2701,2385972252,en,False,2019-03-14 23:56:31,45
2702,2362914415,en,True,2019-02-28 16:25:55,59
2703,2357564318,en,True,2019-02-25 06:36:22,62
2704,2384566154,en,False,2019-03-14 03:00:38,2041
2705,1273207663,it,True,2018-03-18 20:10:27,1475
