user_id,lang,bot,created_at,statuses_count,tweet_count,avg_text_len,entropy_minute,entropy_day,post_in_2012,post_in_2013,post_in_2014,post_in_2015,post_in_2016,post_in_2017,post_in_2018,post_in_2019,post_in_2020,years_outside_of_plausible_range,creation_year,reply_count_avg,favorite_count_avg,num_hashtags_avg,num_urls_avg,num_mentions_avg,retweet_count_sum,favorite_count_sum
1297400558,en,0,2018-03-27 02:41:16,14213,2855,49.53115527113506,2.218142488408078,0.2039091301997251,0,0,0,0,0,0,0,0,2969,0,2018,0.0,0.1064331424722128,0.8083529808016167,0.0427753452340855,0.7763556753115527,455032,316
16644246,en,0,2013-10-10 03:53:11,5609,2242,97.43072289156626,7.702267194286659,1.0077917513599508,0,0,0,0,0,459,569,689,607,0,2013,0.0,0.088209982788296,0.1665232358003442,0.1678141135972461,1.164802065404475,134317,205
467200089,it,1,2017-01-19 06:46:05,46,1409,85.03806934058464,7.457306661924669,0.2968638520417397,0,0,0,0,0,0,0,1471,0,0,2017,0.0,0.398368456832087,0.0740992522093813,0.0156356220258327,0.0108769544527532,6292,586
1124348202,en,1,2018-01-29 08:11:56,19,24,63.91666666666666,4.018794978907587,2.926646479830901,0,0,0,0,0,0,24,0,0,0,2018,0.0,0.0,0.125,0.0,0.0,0,0
2379096589,en,1,2019-03-10 17:58:26,47,96,63.38,2.1125207195352,1.284306735587475,0,0,0,0,0,0,0,100,0,0,2019,0.0,0.05,0.05,0.0,0.31,7,5
2384699304,en,1,2019-03-14 05:05:02,40,99,59.43269230769231,2.325658253844415,1.3053655156603527,0,0,0,0,0,0,0,104,0,0,2019,0.0,0.0769230769230769,0.048076923076923,0.0,0.3557692307692308,4,8
1343441293,en,0,2018-04-13 03:26:04,37291,3538,39.937398812736106,3.57811477915209,0.0860265453934396,0,0,0,0,0,0,0,0,3706,0,2018,0.0,0.5299514301133297,0.0067458175930922,0.0496492174851592,0.4908256880733945,60405,1964
616304775,en,1,2017-06-25 15:52:38,48,51,61.50943396226416,5.151798852506848,3.480763218091824,0,0,0,0,0,29,24,0,0,0,2017,0.0188679245283018,0.0188679245283018,0.1509433962264151,0.0,0.0188679245283018,3675,1
2360758710,en,1,2019-02-27 08:43:12,53,102,63.293577981651374,2.218452183703848,1.2788351280288026,0,0,0,0,0,0,0,109,0,0,2019,0.0,0.073394495412844,0.091743119266055,0.0,0.3302752293577982,7,8
2362055604,en,1,2019-02-28 03:33:01,47,110,62.7787610619469,2.1155633683064528,1.2125720272839609,0,0,0,0,0,0,0,113,0,0,2019,0.0,0.0265486725663716,0.1061946902654867,0.0,0.3805309734513274,9,3
616713916,en,0,2017-06-26 03:14:14,37,39,57.46153846153846,5.1227988949656025,3.774923080521556,0,0,0,0,0,28,11,0,0,0,2017,0.0,0.0,0.1794871794871795,0.0,0.0,0,0
21622362,en,0,2014-02-25 02:08:56,14829,1738,65.61074197120709,7.216019445775462,0.28588859456481,0,0,0,0,0,0,0,469,1337,0,2014,0.0,0.6223698781838317,0.0968992248062015,0.0293466223698781,0.5409745293466224,1058436,1124
17748368,en,0,2013-12-02 04:05:51,10043,2303,84.04574066302979,7.471643031788087,0.481260176436864,0,0,0,0,0,0,0,1445,938,0,2013,0.0,0.3676038606798154,0.2765421737305917,0.1548468317247167,1.2522031053294167,239221,876
2352159972,en,1,2019-02-21 19:37:59,59,106,69.86486486486487,2.158245498674594,1.3332599713337254,0,0,0,0,0,0,0,111,0,0,2019,0.0,0.036036036036036,0.072072072072072,0.0,0.2432432432432432,7,4
421391363,en,0,2016-11-26 21:56:33,31040,3558,69.75489932885905,4.798025256358657,0.0,0,0,0,0,0,0,0,0,3725,0,2016,0.0,0.2566442953020134,0.188993288590604,0.126979865771812,0.7747651006711409,2511071,956
2372927941,en,1,2019-03-07 00:39:25,50,106,61.70642201834863,2.1049426124605914,1.3351879226756398,0,0,0,0,0,0,0,109,0,0,2019,0.0,0.0458715596330275,0.036697247706422,0.0,0.3119266055045872,6,5
1130581675,en,0,2018-01-31 09:41:55,23,24,79.20833333333333,4.436605434317882,2.9583445647526654,0,0,0,0,0,0,24,0,0,0,2018,0.125,0.0,0.25,0.0,0.0,0,0
335622384,tr,1,2016-07-16 00:00:56,19,24,59.0,2.84810207019148,0.2422921890824148,0,0,0,0,0,26,0,0,0,0,2016,1.5769230769230769,16.307692307692307,0.0769230769230769,0.0384615384615384,0.1923076923076923,4123,424
2191484615,en,0,2018-11-24 15:43:55,52,62,73.26153846153846,4.491729296672174,1.4463265501871183,0,0,0,0,0,0,0,2,63,0,2018,0.0,0.3076923076923077,0.1538461538461538,0.0,1.2461538461538462,110,20
794003875,es,1,2017-09-02 14:38:02,8,10,39.7,4.0,1.2650806533651315,0,0,0,0,0,5,5,0,0,0,2017,0.0,0.1,0.0,0.0,1.0,0,1
468369974,zh,0,2017-01-20 13:27:18,8774,1464,60.24595469255664,6.032934057604179,0.2417934369976007,0,0,0,0,0,0,0,0,1545,0,2017,0.0,0.2666666666666666,0.1527508090614886,0.1870550161812297,0.966990291262136,1024337,412
2355168380,en,0,2019-02-23 18:18:15,67,145,63.61333333333334,2.4867166894986408,1.1970402266000362,0,0,0,0,0,0,0,150,0,0,2019,0.0,0.0466666666666666,0.0466666666666666,0.0,0.3266666666666666,7,7
267708547,en,0,2016-03-18 11:57:05,2559,1186,94.75909458367018,6.787365985060672,1.0553097199994248,0,0,0,0,0,117,28,629,463,0,2016,0.0,0.084074373484236,1.8189167340339527,0.0921584478577202,0.4907033144704931,25130,104
212838695,en,1,2015-11-09 05:48:40,11825,3618,77.72494669509595,4.807522150774391,0.0106493021944923,0,0,0,0,0,0,0,3752,0,0,2015,0.0,0.0146588486140724,0.0,0.3947228144989339,0.0,17,55
557910814,en,0,2017-04-21 17:45:37,18838,3641,63.48150105708245,4.207857949309547,0.0931111274955202,0,0,0,0,0,0,0,0,3784,0,2017,0.0,0.181553911205074,0.135306553911205,0.0322410147991543,0.8808139534883721,1040206,687
2349278155,en,1,2019-02-20 00:26:55,237,311,54.2245508982036,2.1954716231005795,0.6331629441969318,0,0,0,0,0,0,0,334,0,0,2019,0.0,0.0419161676646706,0.0898203592814371,0.0,0.3413173652694611,150,14
467198289,it,1,2017-01-19 06:42:17,119,1490,84.72627501613944,7.498809151033316,0.3380286830900071,0,0,0,0,0,0,0,1549,0,0,2017,0.0,0.2724338282763073,0.0581020012911555,0.0187217559715945,0.0064557779212395,3774,422
542129791,it,1,2017-04-03 01:22:18,40,1362,84.92826704545455,7.437944289010189,0.3398644627612325,0,0,0,0,0,0,0,1408,0,0,2017,0.0,0.2159090909090909,0.0852272727272727,0.0220170454545454,0.0127840909090909,1936,304
2381762599,en,1,2019-03-12 08:03:54,42,100,66.81132075471699,2.025290123002496,1.2936478267298854,0,0,0,0,0,0,0,106,0,0,2019,0.0,0.0754716981132075,0.0849056603773584,0.0,0.3867924528301887,7,8
503771485,en,0,2017-02-27 00:41:44,51304,3855,57.505568505568505,5.690364347924441,0.1160568571336899,0,0,0,0,0,0,0,0,3184,677,2017,0.0,0.4654234654234654,0.1924371924371924,0.1393421393421393,0.886039886039886,312629,1797
2376463986,en,1,2019-03-09 03:07:20,43,113,66.71428571428571,2.109310961320013,1.1733098231204997,0,0,0,0,0,0,0,119,0,0,2019,0.0,0.0672268907563025,0.0924369747899159,0.0,0.3529411764705882,5,8
162039067,en,0,2015-07-04 13:10:19,2041,591,105.93606557377048,5.297811200511899,1.4047043643939938,0,0,0,86,509,14,1,0,0,0,2015,2.455737704918033,6.2098360655737705,0.001639344262295,0.1508196721311475,0.5754098360655737,15159,3788
2361611899,en,1,2019-02-27 20:22:42,51,115,67.04237288135593,2.543771277945213,1.32283007901224,0,0,0,0,0,0,0,118,0,0,2019,0.0,0.0423728813559322,0.0932203389830508,0.0,0.2627118644067797,3,5
2352207456,en,1,2019-02-21 20:25:41,58,128,67.06060606060606,2.2269860224167184,1.253280496186253,0,0,0,0,0,0,0,132,0,0,2019,0.0,0.053030303030303,0.0606060606060606,0.0,0.3106060606060606,4,7
616206464,en,1,2017-06-25 15:33:22,81,93,58.67346938775511,5.54590597746184,2.82021592199595,0,0,0,0,0,56,42,0,0,0,2017,0.0204081632653061,0.0714285714285714,0.1326530612244898,0.0306122448979591,0.0510204081632653,13339,7
366081148,en,0,2016-09-02 14:53:37,31154,2320,74.73081708834509,4.933386421192516,0.186860010961924,0,0,0,0,0,0,0,2127,284,0,2016,0.0,0.1182082123600165,0.1090833678971381,0.0062214848610535,0.8697635835752799,116397,285
2362382264,en,0,2019-02-28 08:50:43,60,119,66.21666666666667,2.274241381865392,1.3102795682267885,0,0,0,0,0,0,0,120,0,0,2019,0.0,0.075,0.0583333333333333,0.0,0.3166666666666666,9,9
35942782,en,0,2014-04-30 01:35:29,1820,1310,72.26380813953489,6.570999315300325,0.7139447341756326,0,0,0,0,0,0,0,1226,150,0,2014,0.0,0.095203488372093,0.3960755813953488,0.0138081395348837,0.3604651162790697,130449,131
616222607,en,0,2017-06-25 15:51:29,44,46,59.72916666666666,5.307575224561963,3.682673547065692,0,0,0,0,0,30,18,0,0,0,2017,0.0416666666666666,0.0625,0.2083333333333333,0.0208333333333333,0.0416666666666666,12857,3
522559673,en,0,2017-03-14 20:30:59,2448,2404,50.792103142626914,6.144992576564934,0.5516333184894172,0,0,0,0,0,28,35,2284,135,0,2017,0.0,0.2743755036261079,0.0447219983883964,0.2030620467365028,0.7485898468976632,40757,681
2360999604,en,1,2019-02-27 12:23:05,37,100,62.625,2.1703707165248374,1.2851528146848037,0,0,0,0,0,0,0,104,0,0,2019,0.0,0.0384615384615384,0.0769230769230769,0.0,0.3269230769230769,6,4
1174600752,en,0,2018-02-15 09:41:29,2041,26,70.88888888888889,4.176992007585828,2.4202776983278502,0,0,0,0,0,0,27,0,0,0,2018,0.0,84.14814814814815,0.5555555555555556,0.1111111111111111,0.074074074074074,15124,2272
616227562,en,0,2017-06-25 15:51:53,53,57,62.19672131147541,5.1565647621309525,3.310816373713778,0,0,0,0,0,37,24,0,0,0,2017,0.0327868852459016,0.0163934426229508,0.1147540983606557,0.0327868852459016,0.0327868852459016,9330,1
617447770,en,0,2017-06-26 20:27:38,38,43,68.6590909090909,4.541293875515812,3.4695446270877346,0,0,0,0,0,30,14,0,0,0,2017,0.6136363636363636,8.818181818181818,0.25,0.0454545454545454,0.1590909090909091,10009,388
708043502,en,0,2017-07-23 00:17:22,8260,3436,53.60516406670253,4.350838373671539,0.0620518980552895,0,0,0,0,0,0,0,0,3718,0,2017,0.0,0.6882732651963421,0.0172135556750941,0.0185583647122108,0.8152232383001614,2446477,2559
2808620294,en,0,2019-09-16 03:12:39,12235,3492,44.080216802168025,4.131711615227226,0.0095197830043952,0,0,0,0,0,0,0,0,3690,0,2019,0.0,0.613279132791328,0.0355013550135501,0.0647696476964769,0.7238482384823848,781954,2263
26203719,en,0,2014-03-26 09:08:09,37857,1910,52.7117296222664,6.120260256029268,0.5596768536396832,0,0,0,0,0,0,0,1079,933,0,2014,0.0,0.1699801192842942,0.1689860834990059,0.0412524850894632,0.8394632206759444,3560070,342
136799314,en,0,2015-04-26 23:57:25,7,6,68.66666666666667,4.0,1.2650806533651315,0,0,0,0,0,0,0,0,6,0,2015,0.0,0.3333333333333333,0.3333333333333333,0.0,0.8333333333333334,0,2
334750128,en,1,2016-07-14 16:19:43,12365,3581,77.67707212055974,4.761217490622973,0.010741258840885,0,0,0,0,0,0,0,3716,0,0,2016,0.0,0.0148008611410118,0.0,0.3953175457481162,0.0,19,55
2348186930,en,0,2019-02-19 09:09:26,49,115,65.94957983193277,2.4270094839269336,1.306323938865018,0,0,0,0,0,0,0,119,0,0,2019,0.0,0.042016806722689,0.1008403361344537,0.0,0.3529411764705882,5,5
141394735,en,1,2015-05-10 00:21:43,3,3,33.25,4.0,1.2650806533651315,0,0,0,0,0,4,0,0,0,0,2015,0.0,0.0,0.0,0.75,0.0,0,0
2351578544,en,0,2019-02-21 11:58:45,70,133,64.45522388059702,2.5582435278620035,1.2380727122178816,0,0,0,0,0,0,0,134,0,0,2019,0.0,0.0298507462686567,0.0895522388059701,0.0,0.2835820895522388,6,4
169157567,es,0,2015-07-23 17:50:27,28817,3522,75.29666119321291,5.126320287175996,0.0667947745278394,0,0,0,0,0,0,0,0,3654,0,2015,0.0,0.560207991242474,0.1822660098522167,0.1614668856048166,1.235632183908046,221515,2047
2469738596,en,0,2019-05-01 18:59:38,1365,1099,50.4622892635315,6.960308261931275,0.6829496622356138,0,0,0,0,0,0,0,472,655,0,2019,0.0,0.8243123336291038,0.0328305235137533,0.0408163265306122,0.8793256433007985,480705,929
1176405116,en,1,2018-02-15 17:59:47,19,20,84.61904761904762,3.921928094887362,3.0414460711655216,0,0,0,0,0,0,21,0,0,0,2018,0.0,0.0,0.238095238095238,0.0,0.0,0,0
596665611,en,0,2017-06-03 16:05:27,1089,903,47.75105485232068,5.451544389277203,0.6516452602019427,0,0,0,0,0,0,0,31,917,0,2017,0.0,0.4778481012658228,0.0527426160337552,0.0126582278481012,1.0812236286919832,382284,453
2348331426,en,1,2019-02-19 11:27:38,239,832,89.50522648083624,5.096668177520977,0.2869848230049233,0,0,0,0,0,0,0,861,0,0,2019,0.0,0.0127758420441347,0.2566782810685249,0.2799070847851335,1.018583042973287,114632,11
466375110,it,1,2017-01-18 10:18:41,126,1487,86.24108878807517,7.514442684896317,0.3739834634222089,0,0,0,0,0,0,0,1543,0,0,2017,0.0,0.4705119896305897,0.1011017498379779,0.0187945560596241,0.0097213220998055,3945,726
614416474,it,1,2017-06-23 15:47:12,398,1742,87.64214601769912,7.83997520497256,0.4967371943824227,0,0,0,0,0,0,0,1808,0,0,2017,0.0,3.04424778761062,0.0636061946902654,0.017146017699115,0.0038716814159292,6144,5504
2384569254,en,0,2019-03-14 03:05:36,43,95,67.91836734693878,2.052081172371696,1.3591678316094018,0,0,0,0,0,0,0,98,0,0,2019,0.0,0.0408163265306122,0.0816326530612244,0.0,0.3163265306122449,1,4
1129881680,en,0,2018-01-31 02:57:41,22,24,94.16,4.101227480952956,2.954986855772667,0,0,0,0,0,0,25,0,0,0,2018,0.04,0.0,0.24,0.04,0.12,3327,0
2267333220,it,1,2018-12-31 12:34:36,561,2035,86.63757115749526,7.833992802243141,0.4698923962837201,0,0,0,0,0,0,4,2104,0,0,2018,0.1351992409867172,0.5915559772296015,0.0621442125237191,0.0175521821631878,0.0023719165085388,3689,1247
872703248,en,0,2017-10-13 00:06:15,16527,3437,43.06200920660709,3.732457475248701,0.0095130008737402,0,0,0,0,0,0,0,0,3693,0,2017,0.0,0.7062009206607095,0.016788518819388,0.0387219063092336,0.9130787977254264,1382581,2608
177963867,en,0,2015-08-15 14:28:31,19446,2640,68.47112573099415,4.912214016878112,0.1791538184865851,0,0,0,0,0,0,0,295,2441,0,2015,0.0,0.2361111111111111,0.1491228070175438,0.0990497076023391,0.7470760233918129,6635260,646
1174917374,en,1,2018-02-15 11:06:04,19,21,63.52173913043478,3.566182325255331,2.8556037770398293,0,0,0,0,0,0,23,0,0,0,2018,0.0,98.78260869565216,0.4347826086956521,0.1304347826086956,0.0869565217391304,15124,2272
1282062985,en,0,2018-03-22 02:06:03,9284,1437,66.51645399597045,6.034112913378091,0.2934480272133956,0,0,0,0,0,0,0,0,1489,0,2018,0.0,0.8045668233713902,0.0161182001343183,0.0181329751511081,0.4231027535258563,503532,1198
2361583669,en,1,2019-02-27 19:56:29,49,104,60.642201834862384,2.071821316278446,1.373750858197682,0,0,0,0,0,0,0,109,0,0,2019,0.0,0.0,0.0825688073394495,0.0,0.3853211009174312,6,0
2269483532,en,0,2019-01-01 22:03:04,5258,873,65.7043956043956,3.578197859158518,0.4763617316547747,0,0,0,0,0,0,0,0,910,0,2019,0.0,0.0813186813186813,0.4714285714285714,0.1945054945054945,0.9263736263736264,772041,74
1368184886,en,0,2018-04-22 23:01:52,1,1,50.0,4.0,1.2650806533651315,0,0,0,0,0,0,1,0,0,0,2018,0.0,0.0,0.0,0.0,0.0,0,0
616226518,en,0,2017-06-25 15:50:45,57,65,57.2463768115942,5.156536827885541,3.1806387800787945,0,0,0,0,0,46,23,0,0,0,2017,0.0144927536231884,0.0144927536231884,0.1739130434782608,0.0144927536231884,0.0,1,1
1174420830,en,1,2018-02-15 08:39:41,18,21,53.80952380952381,4.084183719779189,3.003701696057348,0,0,0,0,0,0,21,0,0,0,2018,0.0476190476190476,0.0476190476190476,0.0,0.1428571428571428,0.0952380952380952,2962,1
2360272866,en,0,2019-02-27 01:16:46,51,121,65.34959349593495,2.400176270110424,1.2872436717450106,0,0,0,0,0,0,0,123,0,0,2019,0.0,0.040650406504065,0.1219512195121951,0.0,0.2845528455284553,6,5
870954793,en,1,2017-10-12 02:06:25,10370,3589,78.27079978529254,4.70572778720556,0.0035719533109942,0,0,0,0,0,0,0,3726,0,0,2017,0.0,0.0118089103596349,0.0,0.3888888888888889,0.0,23,44
413056775,en,0,2016-11-16 12:44:27,3765,2214,51.64488017429194,5.797781112818491,0.5393451049942849,0,0,0,0,0,0,0,1738,557,0,2016,0.0,0.3651416122004357,0.0684095860566448,0.025272331154684,0.9058823529411764,262507,838
563154848,es,0,2017-04-27 20:04:05,36769,3247,47.53045186640472,4.499889618712058,0.1617887464097938,0,0,0,0,0,0,0,0,3563,0,2017,0.0,0.1445411170362054,0.1069323603704743,0.0451866404715127,0.744877911872018,4894230,515
1127585838,en,1,2018-01-30 10:01:40,22,25,68.26923076923077,3.8577968115985937,2.8520966889958754,0,0,0,0,0,0,26,0,0,0,2018,3.3461538461538463,17.5,0.1538461538461538,0.1923076923076923,0.3846153846153846,15745,455
177878468,de,1,2015-08-15 08:26:04,1,1,90.0,4.0,1.2650806533651315,0,0,0,0,0,0,1,0,0,0,2015,0.0,0.0,0.0,1.0,0.0,0,0
2752784274,fr,0,2019-08-23 18:36:22,30833,3560,79.14725749797353,2.305103802581021,0.0148285152271154,0,0,0,0,0,0,0,0,3701,0,2019,0.0,0.4998649013780059,0.6371251013239665,0.2420967306133477,1.9640637665495813,69485,1850
2360394242,en,1,2019-02-27 02:59:25,62,138,61.255319148936174,2.325912249592155,1.2145053234196503,0,0,0,0,0,0,0,141,0,0,2019,0.0,0.0567375886524822,0.0567375886524822,0.0,0.2624113475177305,7,8
618145336,en,0,2017-06-27 14:32:49,31,34,55.114285714285714,4.509478004356126,3.632052739621985,0,0,0,0,0,29,6,0,0,0,2017,0.0,0.0,0.0571428571428571,0.0,0.0,0,0
264593584,en,0,2016-03-13 04:29:06,194,108,63.207207207207205,6.156315281686818,3.838608554647037,0,0,0,0,12,36,28,16,19,0,2016,0.0,0.036036036036036,0.1261261261261261,0.045045045045045,0.1801801801801801,7,4
2374876722,en,1,2019-03-08 05:42:28,35,97,69.47,2.2341641100600222,1.2123592692127605,0,0,0,0,0,0,0,100,0,0,2019,0.0,0.02,0.06,0.0,0.34,2,2
1175705202,en,1,2018-02-15 15:43:56,30,34,71.57142857142857,4.381580488309162,2.153077411389125,0,0,0,0,0,0,35,0,0,0,2018,0.0285714285714285,64.91428571428571,0.3714285714285714,0.0857142857142857,0.0571428571428571,15124,2272
1176311347,en,1,2018-02-15 17:40:59,17,20,66.71428571428571,3.921928094887362,2.923219672335508,0,0,0,0,0,0,21,0,0,0,2018,0.0,0.0,0.0476190476190476,0.0,0.0,0,0
2547392351,en,0,2019-05-16 13:51:05,9722,3346,46.44209078404402,4.651127432605974,0.0250096100540125,0,0,0,0,0,0,0,0,3635,0,2019,0.0627235213204951,0.0189821182943603,0.2189821182943603,0.0632737276478679,0.2019257221458046,584041,69
2360398694,en,0,2019-02-27 03:03:13,49,105,73.58181818181818,2.413268790007727,1.3858675123674598,0,0,0,0,0,0,0,110,0,0,2019,0.0,0.0727272727272727,0.0545454545454545,0.0,0.3181818181818182,7,8
377287901,en,0,2016-09-22 10:14:51,118750,3515,59.74979423868313,3.1150867030896507,0.0273054139075253,0,0,0,0,0,0,0,0,3645,0,2016,1.385185185185185,0.1020576131687242,0.1470507544581618,0.0603566529492455,0.7574759945130316,20566828,372
2230646856,en,0,2018-12-07 00:01:42,6773,1101,59.274235807860265,4.202669776250666,0.3521381166032284,0,0,0,0,0,0,0,901,244,0,2018,0.0,0.0768558951965065,0.0620087336244541,0.2698689956331878,0.914410480349345,2833301,88
541515522,en,0,2017-04-02 06:59:50,7832,2333,68.13810110974106,3.9362869005983887,0.5099042523525136,0,0,0,0,0,0,0,1692,741,0,2017,0.0,0.1179613645704891,0.1228935470612412,0.0509658857377723,0.6773530620632964,3343049,287
2218471903,en,0,2018-11-29 21:33:45,13217,2757,56.19126819126819,5.762455184921507,0.0968080149128881,0,0,0,0,0,0,0,0,2886,0,2018,0.0,1.4497574497574497,0.0166320166320166,0.0297990297990298,0.7633402633402634,1025446,4184
2366559954,en,1,2019-03-03 05:15:35,60,124,62.03937007874016,2.202285769619314,1.294099424303895,0,0,0,0,0,0,0,127,0,0,2019,0.0,0.0314960629921259,0.0472440944881889,0.0,0.3464566929133858,4,4
2383347950,en,1,2019-03-13 07:45:18,47,100,60.77570093457944,2.011289236317205,1.173196429607258,0,0,0,0,0,0,0,107,0,0,2019,0.0,0.0373831775700934,0.0467289719626168,0.0,0.3364485981308411,2,4
1065256472,en,0,2018-01-08 09:41:42,4712,1448,62.77844311377245,4.087445664613237,0.417313034042005,0,0,0,0,0,0,0,210,1293,0,2018,0.0,0.1151031270791749,0.3765801729873586,0.0352628077178975,0.7085828343313373,1520123,173
2378440728,en,1,2019-03-10 09:20:49,46,107,57.410714285714285,2.128992073283741,1.2541504083401953,0,0,0,0,0,0,0,112,0,0,2019,0.0,0.0357142857142857,0.0535714285714285,0.0,0.3392857142857143,4,4
1174986182,en,0,2018-02-15 11:23:31,21,21,49.95238095238095,4.321928094887363,2.665957320949175,0,0,0,0,0,0,21,0,0,0,2018,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0,0
2159485357,en,0,2018-10-29 19:33:28,12689,3385,48.2686230248307,5.206396583636213,0.1287964582915874,0,0,0,0,0,0,0,0,3544,0,2018,0.0,0.8733069977426636,0.0321670428893905,0.0110045146726862,1.024548532731377,404248,3095
616215784,en,1,2017-06-25 15:38:33,54,59,72.32786885245902,5.506890595608517,3.3048321282581177,0,0,0,0,0,34,27,0,0,0,2017,0.0983606557377049,0.0491803278688524,0.1311475409836065,0.0491803278688524,0.0163934426229508,4191,3
616222843,en,1,2017-06-25 15:47:00,69,72,65.08,5.796894919507592,3.313038120015405,0,0,0,0,0,47,28,0,0,0,2017,0.0533333333333333,0.04,0.1866666666666666,0.04,0.0133333333333333,8380,3
2378332362,en,1,2019-03-10 07:38:48,42,96,73.52475247524752,2.1978226004334465,1.302668434098832,0,0,0,0,0,0,0,101,0,0,2019,0.0,0.0495049504950495,0.0693069306930693,0.0,0.3366336633663366,5,5
1683489438,en,0,2018-08-21 15:23:24,3457,1856,54.311632870864464,7.5969323328054195,0.9838617601023693,0,0,0,0,0,0,0,759,807,308,2018,0.0,0.8681963713980789,0.0304162219850586,0.003735325506937,0.67982924226254,754451,1627
751737240,en,0,2017-08-13 19:00:03,1826,1455,53.10725964682799,7.4266064526727185,0.8637812305835424,0,0,0,0,0,0,38,1062,429,0,2017,0.0,0.6690647482014388,0.1948986265533028,0.0294310006540222,0.6003924133420536,207036,1023
566429313,en,0,2017-05-01 14:29:16,11,12,41.57142857142857,2.1887870678023824,1.854285871987246,0,0,0,0,0,14,0,0,0,0,2017,0.0714285714285714,0.0,0.0,0.8571428571428571,0.7142857142857143,0,0
466363084,it,1,2017-01-18 09:57:11,142,1596,86.2019524100061,7.493129656842552,0.3361209503472689,0,0,0,0,0,0,0,1639,0,0,2017,0.4435631482611348,0.2544234289200732,0.0811470408785845,0.0158633312995729,0.0073215375228798,3871,417
1176342218,en,1,2018-02-15 17:48:02,13,15,50.93333333333333,3.6644977792004623,2.7534343861887853,0,0,0,0,0,0,15,0,0,0,2018,0.0,0.0,0.0666666666666666,0.0,0.0,0,0
2370866503,en,1,2019-03-05 19:42:18,64,117,62.525,2.401208174275565,1.3063706620703048,0,0,0,0,0,0,0,120,0,0,2019,0.0,0.0666666666666666,0.0666666666666666,0.0,0.2666666666666666,5,8
2386654226,en,0,2019-03-15 09:11:15,2041,103,66.58490566037736,1.99338145290258,1.2197366470864006,0,0,0,0,0,0,0,106,0,0,2019,0.0,0.0471698113207547,0.0471698113207547,0.0,0.3584905660377358,5,5
239565588,en,0,2016-01-19 22:46:18,853,529,69.51985559566786,7.196416060670989,2.180028147877297,0,0,0,0,1,243,79,110,121,0,2016,0.0,27.51805054151625,0.095667870036101,0.4115523465703971,0.6570397111913358,160782,15245
2359005132,en,1,2019-02-26 05:27:37,58,112,67.12711864406779,2.3742675865349847,1.251941097871322,0,0,0,0,0,0,0,118,0,0,2019,0.0,0.0338983050847457,0.0677966101694915,0.0,0.2796610169491525,5,4
467066531,it,1,2017-01-19 02:46:12,418,1790,86.28556034482759,7.808382223451078,0.4744441848399193,0,0,0,0,0,0,0,1856,0,0,2017,0.0,2.8717672413793105,0.0576508620689655,0.0183189655172413,0.0043103448275862,5513,5330
2359997017,en,1,2019-02-26 20:24:40,66,123,60.7265625,2.28350340765765,1.2489058453730095,0,0,0,0,0,0,0,128,0,0,2019,0.0,0.0234375,0.0546875,0.0,0.3359375,0,3
386241819,en,0,2016-10-07 22:29:41,23001,3378,62.81005427020851,5.262640989640801,0.036786120350256,0,0,0,0,0,0,0,0,3501,0,2016,0.1673807483576121,0.6915167095115681,0.0222793487574978,0.0039988574692944,0.9017423593259069,1474441,2421
2187391320,en,0,2018-11-13 00:16:14,453,205,86.7699530516432,6.811246053034165,2.1678757274178664,0,0,0,0,0,0,0,93,120,0,2018,0.0,0.5915492957746479,0.4976525821596244,0.107981220657277,1.3568075117370892,81297,126
2772354013,en,0,2019-08-29 04:11:38,1197,1195,80.70450885668276,4.378761747863186,0.365858566173487,0,0,0,0,0,0,0,0,1242,0,2019,0.0,0.1247987117552335,0.5209339774557166,0.0974235104669887,1.7423510466988728,94309,155
2379801618,en,1,2019-03-11 04:19:02,33,89,70.73033707865169,2.166060646791735,1.2984176792633042,0,0,0,0,0,0,0,89,0,0,2019,0.0,0.0898876404494382,0.0786516853932584,0.0,0.3707865168539326,5,8
2353472989,en,1,2019-02-22 16:15:07,60,117,65.6198347107438,2.2040671423807114,1.2858828618932576,0,0,0,0,0,0,0,121,0,0,2019,0.0,0.0330578512396694,0.0578512396694214,0.0,0.3057851239669421,2,4
101249734,en,0,2015-01-04 15:44:07,11086,3578,96.39685551640012,5.256941825752407,0.0,0,0,0,0,0,0,0,0,3689,0,2015,2.6476009758742207,0.01707779886148,0.1951748441312008,0.6275413391162917,0.6828408782867986,305563,63
169492360,en,0,2015-07-24 13:34:57,6583,2337,98.07542478242851,6.823884237052621,0.687173984049214,0,0,0,0,0,0,1150,409,854,0,2015,0.0,0.0551181102362204,0.5209283050145047,0.5731454620803978,0.906755076668048,245679,133
2351950531,en,1,2019-02-21 16:33:31,58,126,58.22900763358778,2.186236851719024,1.230737610598943,0,0,0,0,0,0,0,131,0,0,2019,0.0,0.0305343511450381,0.0534351145038167,0.0,0.3053435114503817,4,4
467128482,it,1,2017-01-19 04:29:16,45,1531,87.37492043284531,7.338542554122891,0.2901796686919701,0,0,0,0,0,0,0,1571,0,0,2017,0.0,0.4570337364735837,0.0897517504774029,0.0159134309357097,0.0076384468491406,1505,718
466196649,it,1,2017-01-18 04:45:41,190,1582,85.62584200857317,7.576722136200295,0.4275577477492392,0,0,0,0,0,0,0,1633,0,0,2017,0.0,1.1451316595223515,0.0606246172688303,0.0214329454990814,0.0018371096142069,1774,1870
