id,user_id,retweet_count,reply_count,favorite_count,num_hashtags,num_urls,num_mentions,created_at,text
469758030255755264,107821380,0,0,0,0,0,1,2019-05-25 08:33:36,@SofiaJagger kau ckp ko suke laki maskulin. Tu sbb aku simpan jambang untuk kau ni
590868158178861056,11086752,0,0,0,0,1,0,2020-04-23 13:22:01,"Según Google, soy una sepia http://t.co/kvBNGAPRRd"
571161668073365507,2371328420,1124,0,0,0,0,1,2020-02-29 04:15:27,RT @InBootyITrust: When everyone uses up all the hot water and you have to take a cold shower http://t.co/mV8PWAlqYJ
589370654589333505,258754118,0,0,0,0,0,0,2020-04-19 10:11:28,"Unfollow spree now, I'm going to become a bitch"
515581551875485696,467128761,0,0,0,0,0,0,2019-09-28 19:19:55,La pazienza Ã¨ la piÃ¹ eroica delle virtÃ¹ giusto perchÃ¨ non ha nessuna apparenza di eroico. Giacomo Leopardi
582747440505171968,119670279,0,0,0,1,1,1,2020-04-01 03:33:11,"Stop Waiting for things to happen, Go out &amp; #makeithappen See how Pia made it happen through @LumiaIndia  http://t.co/l05Klp7f7g"
524310923981234177,331801034,0,0,0,0,1,0,2019-10-22 21:27:20,Read the History of the Doobie Brothers  http://t.co/PmEEO9p4L9
449850697140670464,246418381,0,0,0,0,0,1,2019-03-31 10:08:58,"@zinon1234 A bit better today but still with a slight headache which means I still need more rest, so I will work on that today :)"
511928431437942784,707991344,0,0,0,0,1,0,2019-09-18 17:23:43,Read About Bob Dylan -- His Biography    http://t.co/lPBvVYhsw1
587475204613410816,17284137,0,0,1,0,0,2,2020-04-14 04:39:38,@NZNationalParty @tonyabbottmhr what the fuck for?
939794885713226307,nan,,,,,0.0,0,2019-06-16 11:50:09,Starting on the Kane Chronicles #ohyeah #atlast #PDFnomore #lol
585533568622931969,366407174,2520,0,0,0,0,1,2020-04-08 20:04:16,RT @TheseDamnQuote: No pressure. http://t.co/BQpXOP4NUG
583800949317042176,319052259,0,0,0,0,0,1,2020-04-04 01:19:27,@__coolkiddo I'm not.
469096117901066240,2192767087,4,0,0,0,0,0,2019-05-23 12:43:24,"Why the fuck ! Would you do this shit, the last two weeks of school, tryna see who s'posed to be riding the bus my ass"
772932368086409936,xn2,0,0.0,3.0,1.0,,0,2020-03-07 18:22:18,"i actually tried to get onto the roof of my garage to do it but my mom saw me half way up and was like ""DONT EVEN THINK ABOUT IT"" #foiled"
480234748632379392,467128482,0,0,0,0,0,0,2019-06-23 06:24:21,Niente Ã¨ cosÃ¬ comune come il desiderio di essere eccezionale. Oliver Holmes
459923676511469569,2362960669,0,0,0,0,0,1,2019-04-28 05:15:24,@quibvillion hey
587692347422416896,2420671208,0,0,0,0,0,1,2020-04-14 19:02:29,@fuckboymako
qfjkutnj,2361579590,ziw,0.0,0.0,0.0,0.0,0,2019-04-29 01:34:06,"The fact that I'm sitting in the mcdonalds play place on a Friday night, or that my 5 year old brother has more of a love life than I do."
528099344709595136,467191098,0,0,0,0,0,0,2019-11-02 08:21:10,La noia Ã¨ una malattia di cui il lavoro Ã¨ un rimedio; il piacere Ã¨ soltanto un palliativo.  Duca di LÃ©vis
491816904336887808,2356948754,0,0,0,0,0,0,2019-07-25 05:27:42,I want to listen to all rock and roll music now
468683114051796992,99716926,0,0,3,0,0,0,2019-05-22 09:22:16,"The only thing i learned from timehop is how shit my tweets are. Ironically, heres another shit tweet to keep the ball rolling"
420137528989999104,363991245,1,0,0,0,0,1,2019-01-08 10:19:27,Late night slappnn @philthyrichFOD ❤
469426315435986944,1333119788,0,0,0,2,0,0,2019-05-24 10:35:29,#Awsme wind.......feeling #Excited......
521456741159284738,531156196,0,0,0,0,1,0,2019-10-15 00:25:49,Check Out This Cool 14' Iceberg For Your Pool or the Lake! http://t.co/5tQluC7TBE
585894215382605824,1534422504,0,0,0,0,0,5,2020-04-09 19:57:20,"LOOL  ""@GMachil: LMFAO ""@_uCharles: LOL ""@PalesaPearlz: LOL “@Teerz_world Lol RT @Magnificent_RN: Only if Pitso went to Moria this weekend"""
32066167574,542236806,,0.0,0.0,0.0,0.0,uuguoo,2019-11-01 16:11:10,"âDopo che il buio ti Ã¨ entrato dentro, dove pensi di fuggire?â"
572932438072147968,54546468,3,0,0,1,0,1,2020-03-05 01:31:52,RT @BethEndsley: #squadgoals http://t.co/KzPBbHtfTC
469154906113572864,108992875,0,0,0,1,1,0,2019-05-23 16:37:00,Photo: Ma si assumiamole un poâ di calorie per festeggiare lâultimo giorno di uniiiii :) #bakeryhouse con... http://t.co/uQMeFsyVkO
578416567869812738,55486822,3,0,7,0,0,1,2020-03-20 04:43:50,“@SOMEXlCAN: I love the Internet
492790376520876033,2355882324,0,0,0,0,0,1,2019-07-27 21:55:56,@Carly27968973 What's Up!
574019114232115200,556585952,0,0,0,0,0,0,2020-03-08 01:29:56,I ain't felt the pressure now this gonna take some getting used to
570915417910169602,1344014430,0,0,1,0,0,1,2020-02-28 11:56:57,"@0414TomGT
自発ください系の、互いに徹底的に利用し、利用されながら優越に浸る読モないし読モ気取り界隈"
sapuxt,331803408,,,,,0.0,0,2019-10-27 17:18:09,1f u c4n r34d th1s u r34lly n33d t0 g37 l41d
556302700661329920,2572621399,10662,0,0,0,0,1,2020-01-19 04:11:14,RT @ArianaGrande: covered in ice packs / arnica. these rehearsals are kicking my ass but i love it. really want to make this show the best …
479343402043990016,2150448842,0,0,0,1,0,0,2019-06-20 19:22:27,Wtf? Get De Gea in. Spain are losing it big time. Wrong plot bro. #ESPvsCHI
593156086011531265,1730251326,8,0,0,0,0,1,2020-04-29 20:53:25,RT @m0epeace: if we stop making racism an issue it'll stop being one.
510813785561780224,241233990,0,0,0,0,0,0,2019-09-15 15:34:31,"To the uneducated, an A is just three sticks. - A. A. Milne"
507922918601662464,539116796,4,0,6,0,0,0,2019-09-07 16:07:15,...E smettiamola di essere BUONI con tutti... Impariamo a prende seriamente a CALCI in CULO chi non ha rispetto per NOI...
528256144876535809,466448804,1,0,0,0,0,0,2019-11-02 18:44:14,Dio li crea mentalmente disturbati e poi li fa piacere a te.
508329759428730880,297070204,0,0,0,0,0,0,2019-09-08 19:03:53,A family man is one who has replaced money in his wallet with snapshots.
586642690214862849,40779066,65,0,50,0,0,0,2020-04-11 21:31:31,Niggas that try to control their girl actually have ZERO control over her
528920994342518785,531152224,0,0,0,0,1,0,2019-11-04 14:46:06,How To Find The Right Gluten Free Foods  http://t.co/2BkGrIg5mz
578367606186467328,542231259,237,0,0,1,0,1,2020-03-20 01:29:17,"RT @totalfratmove: Beginning the pitch of your wildly unpopular opinion with ""It seems the general consensus is..."" #TFM"
507993886200201216,215691888,0,0,0,0,0,0,2019-09-07 20:49:15,My advice if you insist on slimming: Eat as much as you like - just don't swallow it. - Harry Secombe
ftkgezo,436290312,,,,,0.0,1,2020-03-17 21:07:14,"@_Kendreeeellll bih, bring that junt to me so we can dip fooh "
576919538500911104,2159485357,0,0,1,0,0,1,2020-03-16 01:35:11,@renaenaeeee
581230421884698624,23571734,0,0,1,1,0,0,2020-03-27 23:05:05,that awkward moment when a twitter man thinks he's littlefinger but actually everyone knows he is samwell tarly #subtweet
436458649097383131,30966358,,,,,0.0,0,2019-03-01 04:55:54,Thankful
525300706568585216,521336735,0,0,0,0,1,0,2019-10-25 15:00:22,Check Out Some Very Interesting and Unusual Beers  http://t.co/qVGPT3fb45
556258821732315136,1102593332,0,0,0,0,0,1,2020-01-19 01:16:52,@lololibby I'll make sure to pass around there
452351337565388800,1953036482,0,0,0,0,0,0,2019-04-07 07:45:37,Even though I saw her for like a minute yesterday..
576701192803258370,12922462,5,0,0,0,0,1,2020-03-15 11:07:33,RT @IM01brss: 北陸新幹線で調べたら上から2番目に「北陸新幹線 いらない」が出てきて流石に草 http://t.co/ZG5P8gUBQj
90835639032,467128761,0,0.0,mri,0.0,0.0,,2019-11-01 16:22:12,Gente che spende 600â¬ per un telefono ma non spende 2â¬ per una saponetta.
443084923260633089,101882667,0,0,2,0,0,0,2019-03-12 18:04:12,"If you don't build your dream, someone else will hire you to help them build theirs - Dhirubhai Ambani"
567804005943099393,368834865,31,0,0,1,0,1,2020-02-19 21:53:18,"RT @PaulinaPlazas: ""Don't talk to me about rules, dear. Wherever I stay I make the goddam rules"".
#MariaCallas
Amen. http://t.co/gWNsGJKpts"
583798788675866624,2183434100,0,0,1,0,0,1,2020-04-04 01:10:52,@mattthemascot Free the beaver...
512762342761721856,522576664,0,0,0,0,0,0,2019-09-21 00:37:23,Walking: the most ancient exercise and still the best modern exercise. - Carrie Latet
9793128287,331806614,0,0.0,,,,,2019-11-08 22:40:18,
575492185430208512,158821864,0,0,1,0,0,5,2020-03-12 03:03:23,@AHballin12 @NBA @cavs @dallasmavs @NBATV I think Parsons ain't  sponsored by Jordan.  I think he on Anta or some shit
555699389692248066,2911861962,0,0,0,0,0,0,2020-01-17 12:13:53,Yung mag sselfie ka tapos may sisingit . ikaw na kaya
582002858565996544,2732654865,6,0,0,0,0,1,2020-03-30 02:14:29,RT @idontknowazayn: WHAJT IS THI S http://t.co/4ZmHXaQ4KP
415517156919771136,569015489,0,0,0,0,0,0,2018-12-26 16:19:44,"""A colui al quale non si dÃ  nulla, nulla si puÃ² chiedere"". Henry Fielding"
554320447194398721,26135125,0,0,0,0,0,1,2020-01-13 16:54:28,@kherryl Ha.
329789978580226048,126967628,1,0,0,0,0,0,2018-05-04 02:50:32,Calling all Tobey Maguire fans. He will be on David Letterman tonight
575925705185193984,1343441293,0,0,0,0,0,2,2020-03-13 07:46:02,“@WineandDynaa: @samrosalin what lol”RT
7414911489579604,2263714776,,0.0,,0.0,0.0,1,2020-04-14 00:15:18,@BeaMiller tell patrick he's cute
593422323476205568,491630583,0,0,1,0,0,1,2020-04-30 14:31:21,@fitzsbiochem es un bucle del tiempo lol
570819082972323840,329285009,8,0,0,0,1,2,2020-02-28 05:34:09,"RT @SawyerFrdrx: Looks like the same link, but this takes you to the news story that aired tonight on Channel 13 @WNYT- you can... http://t…"
494739062385688576,2375008490,0,0,1,0,0,0,2019-08-02 06:59:18,Bae where u atï¿½?ï¿½
365895298461081600,1273185876,0,0,0,0,1,0,2018-08-11 18:00:11,http://t.co/vPHn57vB7y
559925745955639296,1029836556,0,0,1,0,0,1,2020-01-29 04:07:55,@marie_jane9 I know you do man. Thanks!
580050571261911040,533547779,0,0,0,0,0,1,2020-03-24 16:56:47,"@StoneFoxZoe Haha, I reckon just with that DVD you could get some great results. I wish I had the patience lol xx"
527521793901596672,531135197,0,0,0,0,1,0,2019-10-31 18:06:11,Hops Holster 12 Can Ammo Pack - Beer Anywhere!  http://t.co/YoqEsTErik
556225612654718978,393792392,4,0,0,0,0,1,2020-01-18 23:04:54,RT @rflei: The most important question one could ever ask http://t.co/SCx2BtkH3c
594274354621353984,1315498382,0,0,1,0,0,0,2020-05-02 22:57:01,Since today's Friday it was supposed to be a good day but with all this jasmine and ronnie bullshit
439769851645526016,102050811,749,0,0,0,0,1,2019-03-03 14:31:17,"RT @loversdiction: heterodox, adj.:  I want to prove something with our love, to show the world that we can defy everything it wants us to …"
526092144470396928,456937833,0,0,0,0,0,0,2019-10-27 19:25:16,"I may have said the same thing before... But my explanation, I am sure, will always be different. - Oscar Wilde"
590937822267371520,708043502,769,0,0,0,0,1,2020-04-23 17:58:50,RT @Eating: Garlic Parmesan Fries ❤️
555064514727530496,234655327,0,0,0,0,0,0,2020-01-15 18:11:07,Lol I look horrible in my id as always
583346718185365504,1319382349,0,0,1,0,0,1,2020-04-02 19:14:30,@elegantdecay he's shy because he's new here.
526855832332697600,531137422,0,0,0,0,0,0,2019-10-29 21:59:53,Hire character. Train skill. - Peter Schutz
383750017498222592,536529427,1,0,0,0,0,0,2018-09-30 00:28:28,La vera amicizia arriva quando il silenzio tra due persone Ã¨ confortevole. Gentry
7757967681,2357168472,0,,0.0,0.0,0.0,m7v968h,2019-08-02 06:40:37,"@GuliaJulia17 ""Perseverance is failing nineteen times and succeeding the twentieth."" - Julie Andrews"
tagoq,323992737,0,0.0,0.0,0.0,,0,2018-02-05 10:02:28,I'm at Bible Baptist Church - Katipunan (Cebu) http://t.co/2yftsY4a
563283441332940801,518047763,0,0,0,1,0,1,2020-02-07 10:30:12,"@ashley_erianne so by the time you wake up I'm basically off work, enjoy that ish Felicia lol #navylife"
496546128851386368,465413078,0,0,0,0,0,0,2019-08-07 06:39:57,"Per il mercante, anche l'onestÃ  Ã¨ una speculazione. Charles Baudelaire"
494596028419416065,2351227262,0,0,0,0,0,1,2019-08-01 21:30:56,"@MusicProSupport ""It is good to have an end to journey towards; but it is the journey that matters in the end."" - Ursula Le Guin"
489588870321680384,2300612154,0,0,0,0,0,1,2019-07-19 01:54:17,"@LiLkawaiibunny To be completely honest, he's the POV I really wanna write, but I'm not confident I can believably manage a guy's voice. :("
527116234148814848,531256458,0,0,0,0,0,0,2019-10-30 15:14:38,Do... or do not. There is no try. - Yoda - The Empire Strikes Back
580249425672474624,361417698,0,0,1,1,1,1,2020-03-25 06:06:58,"Most terrifying tweet? “@npquarterly: Welcome to the Game of Thrones, #nonprofit edition:
http://t.co/0GchZJTTYM”"
130577396839396,297008041,,,,,1.0,0,2019-10-07 00:34:49,Learn About the Music of Hot Chocolate  http://t.co/5PXfTHMZin
3721593586,nan,136,0.0,0.0,0.0,l4qa0sh,1,2020-02-04 01:12:36,RT @V1ccent22: Si A curhat ke si B. Si B comel ke si C. Si C keceplosan sama si D. Si D sengaja nyeritain ke si E. Dan terus sampai Z.
458101996700975105,423893707,1,0,0,0,0,1,2019-04-23 04:36:41,RT @kelshoee: I'm gonna need a friend to come see Neighbors with me bc my boyfriend already said he refuses to see it
940381301,1336097480,0,0.0,1.0,0.0,7kykitl,w1qqfa6i,2020-03-24 13:20:02,@British_Bum_Xx me too!
580984501083381760,221475117,0,0,0,0,0,0,2020-03-27 06:47:53,بخبركم سالفة وااحد يقربلنا من بعيد وربيع ابوي ☺
393151835185643520,1273205342,0,0,0,0,0,0,2018-10-25 23:07:56,"""Per progresso s'intende piÃ¹ la velocitÃ  che la direzione"". Thornton Wilder"
1055170595,898427606,5yue7wg,0.0,1.0,0.0,,1,2020-03-02 23:18:40,@Adrian_Awing shit. Thanks for reminding me G
587977863720267777,796614044,1,0,0,0,0,1,2020-04-15 13:57:01,@louistclouds aw thank you :D
21509243881663777,2343128508,,ndv,0.0,0.0,0.0,1,2020-03-09 04:47:12,@Zefoh dank
513178178777788417,221095491,0,0,0,0,1,0,2019-09-22 04:09:46,Great Overview of the USSSA Youth Sports Organization  http://t.co/5fXmekg7zU
585550336179462144,1132672532,0,0,0,0,0,0,2020-04-08 21:10:53,Who is this Pyro looking mother
522711947192836096,466296464,0,0,1,0,0,0,2019-10-18 11:33:34,Eppi niu iar #2014
583674863732318208,137666026,2,0,13,0,0,0,2020-04-03 16:58:26,"Es gibt keinen Weg zum Glück, glücklich sein ist der Weg.
Buddah"
593175818513346560,563333511,0,0,0,0,0,1,2020-04-29 22:11:50,@LaughLoveLogan you ate pou :-(
513722854362607616,932738582,0,0,0,0,1,0,2019-09-23 16:14:07,Who is Leapy Lee the Classic Rock Artist?  http://t.co/YdA1auG9S4
578677260057640960,275325886,4723,0,0,0,0,1,2020-03-20 21:59:44,RT @QueennTay: You ever been so mad that you was calm?
83202461400112,522717718,0,0.0,,,,,2019-09-14 13:59:46,"If we knew what it was we were doing, it would not be called research, would it? - Albert Einstein"
568485601751769088,722623,0,0,0,0,0,1,2020-02-21 19:01:44,"@thegardenrow not only that, but the sales side of the building smells like Thanksgiving. It's very weird."
586861499152343041,241106682,5,0,0,0,0,3,2020-04-12 12:00:59,"RT @dhebylicious: ""@angry_dimaria: How is it you say it. Is it BOOOM @piersmorgan http://t.co/x57s5KWpTG""
=))"
569019425103290368,274313947,7,0,6,0,0,0,2020-02-23 06:22:57,boyyyyyyyyyyy http://t.co/PQATq9Z6f1
215631219092750336,59989426,1,0,0,0,0,1,2017-06-23 02:24:23,RT @Pumps_andPEARLS: Twitter consumes some people's lives
518500905046802433,466456399,5,0,6,0,0,0,2019-10-06 20:40:23,Al 90% delle donne non piacciono gli uomini depilati.Al 90%degli uomini depilati non piacciono le donne.
492556412577280000,2383020644,0,0,0,0,0,0,2019-07-27 06:26:14,Where are the joe pals at?
531513444986404866,260649579,0,0,0,1,0,0,2019-11-11 18:27:34,Dinamica Channel: (20:00) D.R. V8 Sydney Race 28 #StaseraInTV
854758610377152930,6bfya,0,0.0,0.0,0.0,0.0,,2020-04-08 07:44:46,WELL THAT KEPT ME OCCUPIED FOR ALMOST TWO HOURS THANK YOU
575137583195271168,2388698077,0,0,0,0,0,2,2020-03-11 03:34:20,@TungpalanDerick @KJoyCadiz True bes
391394508595438,2912738448,0,,1.0,,,,2020-02-16 15:45:47,
523524493126696960,531148996,0,0,0,0,1,0,2019-10-20 17:22:20,Great Introduction to Love Unlimited  http://t.co/x4IbjIl8b5
438754567333748736,49709134,0,0,1,0,0,1,2019-02-28 19:16:55,@Lil_Hippy_Me seriously what is it ? To top it up every time I see your tweet I open your dp *awwwww*
527936990428561408,538927948,0,0,1,0,0,0,2019-11-01 21:36:01,"Non si Ã¨ mai soli, in pochi. Goethe"
593190004161191936,174935239,0,0,2,1,0,0,2020-04-29 23:08:12,"Once I start the game of don't step on the cracks, on my walks home, I can't stop.. then all ya see is a girl that's walking funny #dumbgame"
490545600531013632,465378230,0,0,0,0,0,0,2019-07-21 17:15:59,"""Prendi una donna, trattala male, lascia che ti aspetti per ore"" e poi VATTELAPIJANDERCULO."
382198986904782532,200048272,,,,,0.0,3,2020-04-14 02:38:10,@xSpacemanspiff @elisdada88 @Goldonator_ of course!!!!
569160502011568128,520282672,0,0,0,0,0,0,2020-02-23 15:43:32,How do i ever stop procrastinating?
569683432281739264,231957917,3,0,0,0,0,1,2020-02-25 02:21:29,RT @douncasterlou: THAT WAS AMAZING
133624614283597,947495665,b09m,0.0,0.0,,,,2020-04-15 02:53:29,
518066513149194240,466382710,0,0,0,0,1,0,2019-10-05 15:54:16,http://t.co/YguDqTC5WL
276094719224856576,616550352,0,0,0,0,0,0,2017-12-06 22:44:45,Nunca uso el twitter xD y tengo 203 seguidores :'3
586389456891981824,382089157,1,0,1,0,0,1,2020-04-11 04:45:15,@simpIyirwin FIC FACK FUCK CA-EJNFDSOW
592870004351197184,170166775,74,0,0,1,1,1,2020-04-29 01:56:38,RT @unicefusa: #NepalEarthquake has created tremendous suffering. Here are 5 ways u can help rush aid to affected children/families: http:/…
643650044486923,2352994598,0,0.0,0.0,0.0,mbn3al,1,2019-08-01 21:34:39,"@Hollywoodbanger ""If you think education is expensive, try ignorance."" - Derek Bok"
6225203804,7498,1435,0.0,,,,,2020-03-26 08:13:16,RT @1DMofosUpdates: how much do you bet louis' next tattoo is a dagger http://t.co/yTXquknbAO
554878658859372545,1114707913,331,0,0,0,1,1,2020-01-15 05:52:36,"RT @ABC7: WATCH: 4-year-old girl in command of a pit bull pack, sparks online controversy http://t.co/DqJ05iZAXZ http://t.co/QDccYd7KTZ"
578048272385736704,96535088,0,0,0,0,0,0,2020-03-19 04:20:22,Still in the 70s out there.
520322204563943424,1169500806,0,0,0,0,0,0,2019-10-11 21:17:35,A woman is the only hunter who uses herself for bait
528204073229877248,466381987,0,0,0,0,0,0,2019-11-02 15:17:19,Il correttore automatico dell'iPhone dev'essere una congiura
483898585847562240,203408017,0,0,0,0,0,0,2019-07-03 09:03:07,"Well, how could we take those trainings online when they have not provided us our EIDs! And they need to be completed asap. Waa"
576305391392460800,17225810,0,0,0,0,0,1,2020-03-14 08:54:47,@swearyanthony Extra funny when an 11 year old is trying to do a DEEP Death voice.
99150417902242135,ces,0,3mzn,,,,,2019-10-31 14:45:28,Read the History of Andy Kim  http://t.co/TzAuTPsulo
84173634024902656,293953135,0,0,0,0,0,1,2016-06-25 08:18:52,"@nacinorocco Kuya, dba may show ka dito sa CEBU..Gaisano ryt..? San sa gaisano ka kuya.?"
591495329402327042,96535088,0,0,1,0,0,0,2020-04-25 06:54:10,The cop shooting &amp; killing of Garcia I'm describing happened just down the road from me.
472207975084740608,1497216728,3,0,0,0,0,1,2019-06-01 02:48:49,RT @Nikki_Nolan10: Words mean nothing unless theyre followed by actions
593989092297191425,1202825384,0,0,1,0,0,0,2020-05-02 04:03:30,MY NAMES DEE.. DEE DEE AND CHUCK IM SCREECHING EW
586410778078552064,13126372,0,0,0,0,0,1,2020-04-11 06:09:59,@Lilylauren !!
478711511729176576,19600027,5,0,0,0,0,1,2019-06-19 01:31:33,"RT @KeepItFiveStar: Why are Putin, Justin Credible and Hornswoggle on Mount Rushmore?"
523692606736580608,531173578,0,0,0,0,1,0,2019-10-21 04:30:21,Hiring Strategy Consulting Firms: The Importance of Competitive Analysis  http://t.co/FFJr733GIL
494829780882034689,2369025158,0,0,0,0,0,0,2019-08-02 12:59:47,You're my end and my beginning..even when I lose I'm winning ??
295551302967103489,160139625,539,0,0,0,0,1,2018-01-29 15:18:16,RT @TextComedy: ☑ Study. ☑ Pass the test. ☐ Remember.
14628583164,394416247,0,b6n2ml5,,,,,2018-02-21 11:31:18,The most addicting app to hit your phone! Feb 19 11:31:06 AM #rageofbahamut @rageofbahamut
562100370239799296,2166704005,0,0,0,0,0,0,2020-02-04 04:09:06,NOW GET LOST!
222344961457274880,559842571,8,0,0,1,0,1,2017-07-11 15:02:24,RT @pbersani: Dobbiamo essere gli specialisti della sostenibilitÃ  di un sistema universalistico.  #pdperlasalute
525339953996525569,242400866,0,0,0,0,1,0,2019-10-25 17:36:20,Who is Ten Years After classic Rock Group?  http://t.co/BHmh9nXQad
592235800776970240,307161588,0,0,0,0,0,0,2020-04-27 07:56:32,Want this in less orange http://t.co/Mzm8AIFNsc
48792587248942385,nan,1,8e9,0.0,,,,2019-11-01 08:50:03,
422448530511233024,1021644026,1807,0,0,0,0,1,2019-01-14 19:22:33,"RT @MensHumor: ""Any dog that weighs less than 50 pounds is a cat. and cats are useless."" - Ron Swanson"
564604465224105984,1048132836,0,0,0,0,0,0,2020-02-11 01:59:29,I'm so deep on Adam Levine's ass you have no idea
459855855182032896,2353521205,0,0,0,1,0,1,2019-04-28 00:45:54,@JAYNOTEZ you need a vip account from #TALNTS
518086790138576897,531218181,0,0,0,0,1,0,2019-10-05 17:14:51,Read the History of DC Comics  http://t.co/QufIGQQQTY
527877269201887232,539203914,0,0,1,0,0,0,2019-11-01 17:38:43,"AnzichÃ© di inventare:""l'acqua che elimina l'acqua"", non potevano inventare l'alcol che elimina l'alcol?"
460523070625546241,2353546488,0,0,0,0,0,0,2019-04-29 20:57:10,He be having 1 million followers on Instagram that want to have his babies
234156596,243854506,0,0.0,,,0.0,0,2019-10-20 21:49:14,Two things are infinite: the universe and human stupidity; and I'm not sure about the the universe. - Albert Einstein
389175981789330513,415062609,0,0.0,,,,,2017-05-12 21:46:23,"You might never be king, but doing the weather isn't so bad! http://t.co/zq36tEGC #royalweatherman"
585955657456738304,1546896846,38,0,17,1,1,0,2020-04-10 00:01:29,"ONLY 56 HOURS LEFT
to donate to #Gaza's ONLY disabled kids' school
ISRAEL MADE MANY DISABLED
https://t.co/gIOZMQZocv http://t.co/3DQ2885wZE"
510101547448287232,334160449,0,0,0,0,1,0,2019-09-13 16:24:20,So What Is A Hedge Fund?  http://t.co/MehGXqRCw6
569671279114108928,245133290,0,0,0,1,0,0,2020-02-25 01:33:11,UAU Q INTRO GENIAL #OscarNaTNT
vxmphevyf,nan,0,0.0,0.0,0.0,0.0,0,2019-09-26 07:31:27,"A quelli che fanno i fighi comprando cibo biologico, ma che perÃ² poi fumano un pacco di sigarette al giorno, gli farei bere urina bio!"
589134782866411520,335080094,0,0,0,0,0,0,2020-04-18 18:34:12,ZYAN IS TLAIGN PCID W THE OFNA SIM DJANS
492642150468059137,1273205228,0,0,0,0,0,0,2019-07-27 12:06:56,-Hai imparato a guidare?-. -SÃ¬!-. -E qual Ã¨ stata la cosa piÃ¹ dura?-. -Il palo davanti casa mia-.
582969904791453696,2323690855,1,0,1,1,0,0,2020-04-01 18:17:11,Wu Yi Fan and Luhan will rejoin to EXO #AprilFoolsday2015
463929365282045952,1385409996,29,0,0,0,0,0,2019-05-09 06:32:34,RT @Free_Domee: Night Owl ✨
555062549759393792,26061230,0,0,5,0,0,0,2020-01-15 18:03:19,"Today I have found comic sans on a website (for a publication no less) and a hotmail email address. What's up, 1997?"
584922380608339968,2157249587,1,0,0,0,0,1,2020-04-07 03:35:37,RT @sowen_5: Freakin Go Cards
588564691657457664,221475117,3026,0,0,0,0,1,2020-04-17 04:48:52,RT @angeljoe1123: http://t.co/Tgw4k2GNso
128970914277023,491630583,2,0,0,0,0,1,1960-04-13 15:09:02,"RT @LauraHaloway: 'Don't ""oh, Fitz"" me'."
589006198323548160,377287901,0,0,0,0,0,0,2020-04-18 10:03:15,oh my god OKAY WAIT ILL SHOWER AND ILL DO A LITTLE COMP OKAY I DIDNT EXPECT THAT TO BLOW UP
566133321021673472,95748016,0,0,0,0,0,2,2020-02-15 07:14:36,@ImagineSam @Ashton5SOS lucky you
492273213909794818,466375110,0,0,1,0,0,0,2019-07-26 11:40:54,Ma perchÃ¨ quando un amico mi dice ?Ma la vedi quella? Se l?Ã¨ fatta mezza cittÃ ?. Io sto sempre nell?altra metÃ .
591725437111410689,191839658,0,0,0,0,0,0,2020-04-25 22:08:32,godBlessPlanes
526738696738185216,221059805,0,0,0,0,0,0,2019-10-29 14:14:26,My shoes are special shoes for discerning feet. - Manolo Blahnik
enirpys,250549433,10,cvd03,28.0,,,,2020-04-22 07:59:57,
580205278915792896,3018260990,0,0,0,0,0,1,2020-03-25 03:11:32,@RockyMtsunshine Colt Combat Master II with six inch barrel
460150631718604801,2354986644,0,0,0,0,0,0,2019-04-28 20:17:14,?????
479890490058211328,2356689949,0,0,1,0,0,1,2019-06-22 07:36:23,"@theRealKiyosaki ""One's mind, once stretched by a new idea, never regains its original dimensions."" - Oliver Wendell Holmes"
486478645197033472,468102975,0,0,0,0,0,0,2019-07-10 11:55:22,La chimica tra due persone non Ã¨ una scienza.  Talvolta Ã¨ un' incoscienza.
316234459768819713,535537105,0,0,0,0,0,0,2018-03-27 17:05:45,@Namrah_J awww someone's sour I picked up a sexier call. =P
568130453615579136,1275604747,3,0,0,0,0,1,2020-02-20 19:30:30,"RT @RGorDONE: u know what I DONT understand, Fat Personal Trainers &amp;/or gym floor staff.. WTF u does be doing when de day come, u cyah sell…"
520363090894807042,241283599,0,0,0,0,0,0,2019-10-12 00:00:03,Baseball must be a great game to survive the fools who run it. - Bill Terry
484439384284876800,15809964,0,0,1,0,0,0,2019-07-04 20:52:04,@Sooner_Belle you're welcome! Feel free to connect with me on FB as well. Always posting info there.
586349757427093504,731955936,5182,0,0,0,0,1,2020-04-11 02:07:30,RT @chanelpuke: Here's for anyone having a bad day...enjoy http://t.co/qLYP4qVmwm
452129321650765824,424328175,0,0,0,0,0,0,2019-04-06 17:03:25,"""...that something better awaits us so long as we have the courage to keep reaching, to keep working, to keep fighting."" Obama (2 of 2)"
587490853867782144,503771485,0,0,0,0,0,1,2020-04-14 05:41:49,@JXSSlCA cashmere cat and then rixton!
18487008190,19620476,0,0.0,0.0,lj0cejhdw2,1.0,0,2019-02-27 15:28:07,"Of course, no browser is complete without #Adblock, #LastPass, and #Ghostery https://t.co/XDjN1N0q5N"
3606779266854625,nan,0,0.0,2.0,,0.0,0,2020-03-13 22:40:10,Exam na
569668534885683200,42401379,0,0,1,0,0,1,2020-02-25 01:22:17,@AlyanaRice oh fuck hahaha
513083246570393600,195048609,0,0,0,0,0,0,2019-09-21 21:52:33,Management is nothing more than motivating other people. - Le Iacocca
